5 digit NTDID,4 digit NTDID,Agency,Mode,TOS,Active,Reporter Type,HQ City,HQ State,UZA,UZA Name,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,Most Recent Report Year,FY End Month,FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Average Trip Length FY,Fares FY,Operating Expenses FY,Average Cost per Trip FY,Average Fares per Trip FY
70015,7015,Wichita Transit,MB,DO,Active,Full Reporter: Operating,Wichita,KS,83,"Wichita, KS",215,"472,870",215,"472,870",2013,12,2013,"13,088,887","1,851,654",7.07," $	1,735,372 "," $	8,993,605 ", $	4.86 , $	0.94 
70016,7016,City of Columbia,DR,DO,Active,Full Reporter: Operating,Columbia,MO,255,"Columbia, MO",62,"124,748",63,"124,748",2013,9,2013,"245,834","45,413",5.41," $	173,276 "," $	1,420,890 ", $	31.29 , $	3.82 
70016,7016,City of Columbia,MB,DO,Active,Full Reporter: Operating,Columbia,MO,255,"Columbia, MO",62,"124,748",63,"124,748",2013,9,2013,"3,777,673","1,833,822",2.06," $	1,734,557 "," $	4,491,807 ", $	2.45 , $	0.95 
70018,7018,Iowa City Transit,DR,PT,Active,Full Reporter: Operating,Iowa City,IA,290,"Iowa City, IA",46,"106,621",25,"68,947",2013,6,2013,,,," $	113,304 "," $	1,097,314 ",,
70018,7018,Iowa City Transit,MB,DO,Active,Full Reporter: Operating,Iowa City,IA,290,"Iowa City, IA",46,"106,621",25,"68,947",2013,6,2013,"3,861,794","1,879,594",2.05," $	1,303,197 "," $	5,124,364 ", $	2.73 , $	0.69 
70019,7019,University of Iowa,DR,DO,Active,Full Reporter: Operating,Iowa City,IA,290,"Iowa City, IA",46,"106,621",30,"71,372",2013,6,2013,"34,267","10,245",3.34," $	1,493,465 "," $	359,952 ", $	35.13 , $	145.78 
70019,7019,University of Iowa,DR,PT,Active,Full Reporter: Operating,Iowa City,IA,290,"Iowa City, IA",46,"106,621",30,"71,372",2013,6,2013,,,,,,,
70019,7019,University of Iowa,MB,DO,Active,Full Reporter: Operating,Iowa City,IA,290,"Iowa City, IA",46,"106,621",30,"71,372",2013,6,2013,"5,406,775","4,499,878",1.20, $	-00 ," $	2,997,248 ", $	0.67 , $	-00 
70030,7030,Coralville Transit System,DR,PT,Active,Full Reporter: Operating,Coralville,IA,290,"Iowa City, IA",46,"106,621",12,"19,219",2013,6,2013,,,," $	23,238 "," $	212,410 ",,
70030,7030,Coralville Transit System,MB,DO,Active,Full Reporter: Operating,Coralville,IA,290,"Iowa City, IA",46,"106,621",12,"19,219",2013,6,2013,"2,213,676","614,910",3.60," $	434,647 "," $	1,342,014 ", $	2.18 , $	0.71 
70032,7032,St. Joseph Transit,MB,DO,Active,Small Systems Reporter,St. Joseph,MO,354,"St. Joseph, MO-KS",42,"81,176",39,"78,004",2013,6,2013,0,"421,945",0.00," $	284,650 "," $	5,155,489 ", $	12.22 , $	0.67 
70032,7032,St. Joseph Transit,TB,DO,Active,Small Systems Reporter,St. Joseph,MO,354,"St. Joseph, MO-KS",42,"81,176",39,"78,004",2013,6,2013,,,,,,,
,7033,City of Lawrence - Lawrence Transit System,DR,PT,Inactive,,Lawrence,KS,318,"Lawrence, KS",23,"79,647",30,"90,000",2009,12,2009,"195,674","50,169",3.90," $	84,730 "," $	1,115,385 ", $	22.23 , $	1.69 
,7033,City of Lawrence - Lawrence Transit System,MB,PT,Inactive,,Lawrence,KS,318,"Lawrence, KS",23,"79,647",30,"90,000",2009,12,2009,"1,715,796","499,017",3.44," $	180,965 "," $	2,602,564 ", $	5.22 , $	0.36 
70035,7035,"Johnson County Kansas, aka: Johnson County Transit",CB,PT,Active,Full Reporter: Operating,Olathe,KS,31,"Kansas City, MO-KS",678,"1,519,417",142,"390,882",2013,12,2013,"3,164,691","171,922",18.41," $	306,799 "," $	1,594,974 ", $	9.28 , $	1.78 
70035,7035,"Johnson County Kansas, aka: Johnson County Transit",DR,PT,Active,Full Reporter: Operating,Olathe,KS,31,"Kansas City, MO-KS",678,"1,519,417",142,"390,882",2013,12,2013,"605,797","95,881",6.32," $	410,962 "," $	3,783,850 ", $	39.46 , $	4.29 
70035,7035,"Johnson County Kansas, aka: Johnson County Transit",DT,PT,Active,Full Reporter: Operating,Olathe,KS,31,"Kansas City, MO-KS",678,"1,519,417",142,"390,882",2013,12,2013,"66,996","8,199",8.17," $	17,127 "," $	134,849 ", $	16.45 , $	2.09 
70035,7035,"Johnson County Kansas, aka: Johnson County Transit",MB,PT,Active,Full Reporter: Operating,Olathe,KS,31,"Kansas City, MO-KS",678,"1,519,417",142,"390,882",2013,12,2013,"7,031,749","360,239",19.52," $	1,001,173 "," $	4,874,312 ", $	13.53 , $	2.78 
,7036,Missouri State University,MB,PT,Inactive,,,,,,,,,,2009,,,,,,,,,
,7038,City of Olathe,DR,PT,Inactive,Small Systems Reporter,Olathe,KS,30,"Kansas City, MO-KS",584,"1,361,744",62,"130,000",2010,12,2010,,,,,,,
70041,7041,Ames Transit Agency dba CyRide,DR,DO,Active,Full Reporter: Operating,Ames,IA,445,"Ames, IA",23,"60,438",15,"56,900",2013,6,2013,"35,559","9,478",3.75," $	4,185 "," $	151,103 ", $	15.94 , $	0.44 
70041,7041,Ames Transit Agency dba CyRide,DR,PT,Active,Full Reporter: Operating,Ames,IA,445,"Ames, IA",23,"60,438",15,"56,900",2013,6,2013,,,,,,,
70041,7041,Ames Transit Agency dba CyRide,MB,DO,Active,Full Reporter: Operating,Ames,IA,445,"Ames, IA",23,"60,438",15,"56,900",2013,6,2013,"9,925,533","5,876,422",1.69," $	4,019,718 "," $	8,048,658 ", $	1.37 , $	0.68 
70041,7041,Ames Transit Agency dba CyRide,MB,PT,Active,Full Reporter: Operating,Ames,IA,445,"Ames, IA",23,"60,438",15,"56,900",2013,6,2013,"12,734","7,668",1.66, $	-00 ," $	21,139 ", $	2.76 , $	-00 
70043,7043,City of Jefferson,DR,DO,Active,Small Systems Reporter,Jefferson City,MO,452,"Jefferson City, MO",40,"58,533",36,"43,079",2013,10,2013,0,"57,328",0.00," $	56,816 "," $	771,185 ", $	13.45 , $	0.99 
70043,7043,City of Jefferson,MB,DO,Active,Small Systems Reporter,Jefferson City,MO,452,"Jefferson City, MO",40,"58,533",36,"43,079",2013,10,2013,0,"278,380",0.00," $	142,182 "," $	1,156,777 ", $	4.16 , $	0.51 
,7044,Parking & Transit Department,DR,PT,Inactive,,Lawrence,KS,318,"Lawrence, KS",23,"79,647",4,"30,000",2010,6,2010,,,,,,,
,7044,Parking & Transit Department,MB,PT,Inactive,,Lawrence,KS,318,"Lawrence, KS",23,"79,647",4,"30,000",2010,6,2010,"429,027","225,718",1.90, $	-00 ," $	350,048 ", $	1.55 , $	-00 
70045,7045,Johnson County SEATS,DR,DO,Active,Full Reporter: Operating,Iowa City,IA,290,"Iowa City, IA",46,"106,621",614,"130,882",2013,6,2013,"594,016","133,045",4.46," $	163,616 "," $	2,415,016 ", $	18.15 , $	1.23 
70047,7047,Unified Government Transit Department,DR,DO,Active,Small Systems Reporter,Kansas City,KS,31,"Kansas City, MO-KS",678,"1,519,417",156,"155,085",2013,12,2013,0,"23,246",0.00," $	36,542 "," $	1,109,229 ", $	47.72 , $	1.57 
70047,7047,Unified Government Transit Department,MB,DO,Active,Small Systems Reporter,Kansas City,KS,31,"Kansas City, MO-KS",678,"1,519,417",156,"155,085",2013,12,2013,0,"169,565",0.00," $	83,089 "," $	4,528,436 ", $	26.71 , $	0.49 
70048,7048,City of Lawrence,DR,PT,Active,Full Reporter: Operating,Lawrence,KS,332,"Lawrence, KS",30,"88,053",28,"87,965",2013,12,2013,"287,259","60,418",4.75," $	97,163 "," $	1,814,417 ", $	30.03 , $	1.61 
70048,7048,City of Lawrence,MB,PT,Active,Full Reporter: Operating,Lawrence,KS,332,"Lawrence, KS",30,"88,053",28,"87,965",2013,12,2013,"5,948,221","2,916,833",2.04," $	3,097,878 "," $	5,705,498 ", $	1.96 , $	1.06 
70049,7049,River Bend Transit,DR,DO,Active,Full Reporter: Operating,Davenport,IA,134,"Davenport, IA-IL",138,"280,051","2,172","555,635",2013,6,2013,"1,573,109","160,479",9.80," $	464,625 "," $	2,014,771 ", $	12.55 , $	2.90 
70049,7049,River Bend Transit,DR,PT,Active,Full Reporter: Operating,Davenport,IA,134,"Davenport, IA-IL",138,"280,051","2,172","555,635",2013,6,2013,"163,055","32,375",5.04," $	59,635 "," $	592,815 ", $	18.31 , $	1.84 
70049,7049,River Bend Transit,MB,PT,Active,Full Reporter: Operating,Davenport,IA,134,"Davenport, IA-IL",138,"280,051","2,172","555,635",2013,6,2013,"31,951","12,698",2.52," $	6,301 "," $	167,675 ", $	13.20 , $	0.50 
80001,8001,Utah Transit Authority,CB,DO,Active,Full Reporter: Operating,Salt Lake City,UT,42,"Salt Lake City-West Valley City, UT",278,"1,021,243",732,"1,883,644",2013,12,2013,"13,663,058","787,832",17.34," $	1,060,035 "," $	6,090,142 ", $	7.73 , $	1.35 
80001,8001,Utah Transit Authority,CR,DO,Active,Full Reporter: Operating,Salt Lake City,UT,42,"Salt Lake City-West Valley City, UT",278,"1,021,243",732,"1,883,644",2013,12,2013,"108,921,186","3,816,414",28.54," $	6,608,054 "," $	35,734,295 ", $	9.36 , $	1.73 
80001,8001,Utah Transit Authority,DR,DO,Active,Full Reporter: Operating,Salt Lake City,UT,42,"Salt Lake City-West Valley City, UT",278,"1,021,243",732,"1,883,644",2013,12,2013,"2,351,871","236,449",9.95," $	1,404,196 "," $	13,873,641 ", $	58.68 , $	5.94 
80001,8001,Utah Transit Authority,DR,PT,Active,Full Reporter: Operating,Salt Lake City,UT,42,"Salt Lake City-West Valley City, UT",278,"1,021,243",732,"1,883,644",2013,12,2013,"2,158,489","147,004",14.68," $	71,686 "," $	5,300,631 ", $	36.06 , $	0.49 
80001,8001,Utah Transit Authority,DT,PT,Active,Full Reporter: Operating,Salt Lake City,UT,42,"Salt Lake City-West Valley City, UT",278,"1,021,243",732,"1,883,644",2013,12,2013,,,,,,,
80001,8001,Utah Transit Authority,LR,DO,Active,Full Reporter: Operating,Salt Lake City,UT,42,"Salt Lake City-West Valley City, UT",278,"1,021,243",732,"1,883,644",2013,12,2013,"85,567,407","18,997,860",4.50," $	19,004,819 "," $	45,452,097 ", $	2.39 , $	1.00 
80001,8001,Utah Transit Authority,MB,DO,Active,Full Reporter: Operating,Salt Lake City,UT,42,"Salt Lake City-West Valley City, UT",278,"1,021,243",732,"1,883,644",2013,12,2013,"74,067,917","18,863,899",3.93," $	19,840,341 "," $	106,505,381 ", $	5.65 , $	1.05 
80001,8001,Utah Transit Authority,MB,PT,Active,Full Reporter: Operating,Salt Lake City,UT,42,"Salt Lake City-West Valley City, UT",278,"1,021,243",732,"1,883,644",2013,12,2013,"569,016","43,980",12.94," $	15,425 "," $	820,758 ", $	18.66 , $	0.35 
80001,8001,Utah Transit Authority,VP,DO,Active,Full Reporter: Operating,Salt Lake City,UT,42,"Salt Lake City-West Valley City, UT",278,"1,021,243",732,"1,883,644",2013,12,2013,"53,824,927","1,387,816",38.78," $	4,736,552 "," $	4,809,671 ", $	3.47 , $	3.41 
80001,8001,Utah Transit Authority,VP,PT,Active,Full Reporter: Operating,Salt Lake City,UT,42,"Salt Lake City-West Valley City, UT",278,"1,021,243",732,"1,883,644",2013,12,2013,,,,,,,
80002,8002,Su Tran LLC dba: Sioux Area Metro,DR,DO,Active,Full Reporter: Operating,Sioux Falls,SD,212,"Sioux Falls, SD",64,"156,777",68,"144,000",2013,12,2013,"887,349","142,672",6.22," $	264,956 "," $	3,765,387 ", $	26.39 , $	1.86 
80002,8002,Su Tran LLC dba: Sioux Area Metro,DR,PT,Active,Full Reporter: Operating,Sioux Falls,SD,212,"Sioux Falls, SD",64,"156,777",68,"144,000",2013,12,2013,,,,,,,
80002,8002,Su Tran LLC dba: Sioux Area Metro,MB,DO,Active,Full Reporter: Operating,Sioux Falls,SD,212,"Sioux Falls, SD",64,"156,777",68,"144,000",2013,12,2013,"5,995,302","1,023,089",5.86," $	579,216 "," $	4,024,082 ", $	3.93 , $	0.57 
80002,8002,Su Tran LLC dba: Sioux Area Metro,MB,PT,Active,Full Reporter: Operating,Sioux Falls,SD,212,"Sioux Falls, SD",64,"156,777",68,"144,000",2013,12,2013,,,,,,,
80002,8002,Su Tran LLC dba: Sioux Area Metro,TB,DO,Active,Full Reporter: Operating,Sioux Falls,SD,212,"Sioux Falls, SD",64,"156,777",68,"144,000",2013,12,2013,,,,,,,
80003,8003,"City of Fargo, DBA:  Metropolitan Area Transit",DR,DO,Active,Full Reporter: Operating,Fargo,ND,194,"Fargo, ND-MN",70,"176,676",45,"134,149",2013,12,2013,,,,,,,
80003,8003,"City of Fargo, DBA:  Metropolitan Area Transit",DR,PT,Active,Full Reporter: Operating,Fargo,ND,194,"Fargo, ND-MN",70,"176,676",45,"134,149",2013,12,2013,"302,978","53,426",5.67," $	164,919 "," $	1,366,465 ", $	25.58 , $	3.09 
80003,8003,"City of Fargo, DBA:  Metropolitan Area Transit",MB,DO,Active,Full Reporter: Operating,Fargo,ND,194,"Fargo, ND-MN",70,"176,676",45,"134,149",2013,12,2013,,,,,,,
80003,8003,"City of Fargo, DBA:  Metropolitan Area Transit",MB,PT,Active,Full Reporter: Operating,Fargo,ND,194,"Fargo, ND-MN",70,"176,676",45,"134,149",2013,12,2013,"5,925,833","1,682,267",3.52," $	676,374 "," $	5,631,208 ", $	3.35 , $	0.40 
80004,8004,Billings Metropolitan Transit,DR,DO,Active,Full Reporter: Operating,Billings,MT,273,"Billings, MT",53,"114,773",34,"114,773",2013,6,2013,"395,713","53,596",7.38," $	197,768 "," $	1,254,115 ", $	23.40 , $	3.69 
80004,8004,Billings Metropolitan Transit,MB,DO,Active,Full Reporter: Operating,Billings,MT,273,"Billings, MT",53,"114,773",34,"114,773",2013,6,2013,"2,344,118","609,194",3.85," $	322,383 "," $	3,665,245 ", $	6.02 , $	0.53 
80005,8005,Mountain Metropolitan Transit,DR,PT,Active,Full Reporter: Operating,Colorado Springs,CO,73,"Colorado Springs, CO",188,"559,409",167,"496,755",2013,12,2013,"1,584,524","271,562",5.83," $	520,118 "," $	5,264,651 ", $	19.39 , $	1.92 
80005,8005,Mountain Metropolitan Transit,MB,DO,Active,Full Reporter: Operating,Colorado Springs,CO,73,"Colorado Springs, CO",188,"559,409",167,"496,755",2013,12,2013,,,,,,,
80005,8005,Mountain Metropolitan Transit,MB,PT,Active,Full Reporter: Operating,Colorado Springs,CO,73,"Colorado Springs, CO",188,"559,409",167,"496,755",2013,12,2013,"14,697,332","2,669,265",5.51," $	2,390,730 "," $	9,737,624 ", $	3.65 , $	0.90 
80005,8005,Mountain Metropolitan Transit,VP,DO,Active,Full Reporter: Operating,Colorado Springs,CO,73,"Colorado Springs, CO",188,"559,409",167,"496,755",2013,12,2013,"3,462,847","50,888",68.05," $	282,313 "," $	741,750 ", $	14.58 , $	5.55 
80006,8006,Denver Regional Transportation District,DR,DO,Active,Full Reporter: Operating,Denver,CO,18,"Denver-Aurora, CO",668,"2,374,203","2,348","3,157,520",2013,12,2013,"733,740","55,968",13.11," $	68,505 "," $	954,912 ", $	17.06 , $	1.22 
80006,8006,Denver Regional Transportation District,DR,PT,Active,Full Reporter: Operating,Denver,CO,18,"Denver-Aurora, CO",668,"2,374,203","2,348","3,157,520",2013,12,2013,"9,927,045","1,174,257",8.45," $	2,415,790 "," $	45,973,183 ", $	39.15 , $	2.06 
80006,8006,Denver Regional Transportation District,DT,PT,Active,Full Reporter: Operating,Denver,CO,18,"Denver-Aurora, CO",668,"2,374,203","2,348","3,157,520",2013,12,2013,,,,,,,
80006,8006,Denver Regional Transportation District,LR,DO,Active,Full Reporter: Operating,Denver,CO,18,"Denver-Aurora, CO",668,"2,374,203","2,348","3,157,520",2013,12,2013,"201,995,324","23,773,844",8.50," $	49,408,379 "," $	87,140,504 ", $	3.67 , $	2.08 
80006,8006,Denver Regional Transportation District,MB,DO,Active,Full Reporter: Operating,Denver,CO,18,"Denver-Aurora, CO",668,"2,374,203","2,348","3,157,520",2013,12,2013,"276,564,203","52,111,911",5.31," $	33,230,809 "," $	223,013,679 ", $	4.28 , $	0.64 
80006,8006,Denver Regional Transportation District,MB,PT,Active,Full Reporter: Operating,Denver,CO,18,"Denver-Aurora, CO",668,"2,374,203","2,348","3,157,520",2013,12,2013,"124,350,814","24,236,759",5.13," $	32,955,156 "," $	90,089,342 ", $	3.72 , $	1.36 
80006,8006,Denver Regional Transportation District,VP,PT,Active,Full Reporter: Operating,Denver,CO,18,"Denver-Aurora, CO",668,"2,374,203","2,348","3,157,520",2013,12,2013,,,,,,,
80007,8007,Pueblo Transit System,DR,PT,Active,Full Reporter: Operating,Pueblo,CO,236,"Pueblo, CO",74,"136,550",39,"105,000",2013,12,2013,"307,061","56,445",5.44," $	101,564 "," $	889,753 ", $	15.76 , $	1.80 
80007,8007,Pueblo Transit System,MB,DO,Active,Full Reporter: Operating,Pueblo,CO,236,"Pueblo, CO",74,"136,550",39,"105,000",2013,12,2013,"2,996,723","995,589",3.01," $	503,781 "," $	3,860,225 ", $	3.88 , $	0.51 
80008,8008,Cities Area Transit,DR,DO,Active,Full Reporter: Operating,Grand Forks,ND,440,"Grand Forks, ND-MN",24,"61,270",9,"56,534",2013,12,2013,,,,,,,
80008,8008,Cities Area Transit,DR,PT,Active,Full Reporter: Operating,Grand Forks,ND,440,"Grand Forks, ND-MN",24,"61,270",9,"56,534",2013,12,2013,"170,276","52,551",3.24," $	153,813 "," $	957,102 ", $	18.21 , $	2.93 
80008,8008,Cities Area Transit,MB,DO,Active,Full Reporter: Operating,Grand Forks,ND,440,"Grand Forks, ND-MN",24,"61,270",9,"56,534",2013,12,2013,"1,683,145","364,317",4.62," $	242,717 "," $	1,908,557 ", $	5.24 , $	0.67 
80009,8009,Missoula Urban Transportation District,DR,DO,Active,Full Reporter: Operating,Missoula,MT,348,"Missoula, MT",45,"82,157",70,"69,999",2013,6,2013,"85,173","22,750",3.74," $	197,882 "," $	675,419 ", $	29.69 , $	8.70 
80009,8009,Missoula Urban Transportation District,MB,DO,Active,Full Reporter: Operating,Missoula,MT,348,"Missoula, MT",45,"82,157",70,"69,999",2013,6,2013,"2,055,084","886,049",2.32," $	276,959 "," $	3,819,016 ", $	4.31 , $	0.31 
80010,8010,City of Greeley - Transit Services,DR,DO,Active,Small Systems Reporter,Greeley,CO,264,"Greeley, CO",41,"117,825",17,"93,000",2013,12,2013,0,"25,007",0.00," $	42,642 "," $	897,012 ", $	35.87 , $	1.71 
80010,8010,City of Greeley - Transit Services,MB,DO,Active,Small Systems Reporter,Greeley,CO,264,"Greeley, CO",41,"117,825",17,"93,000",2013,12,2013,0,"525,186",0.00," $	517,730 "," $	2,113,232 ", $	4.02 , $	0.99 
80011,8011,Transfort,DR,DO,Active,Full Reporter: Operating,Fort Collins,CO,141,"Fort Collins, CO",110,"264,465",54,"143,986",2013,12,2013,,,,,,,
80011,8011,Transfort,DR,PT,Active,Full Reporter: Operating,Fort Collins,CO,141,"Fort Collins, CO",110,"264,465",54,"143,986",2013,12,2013,,,,,,,
80011,8011,Transfort,DT,PT,Active,Full Reporter: Operating,Fort Collins,CO,141,"Fort Collins, CO",110,"264,465",54,"143,986",2013,12,2013,"154,546","34,121",4.53," $	107,382 "," $	1,063,037 ", $	31.15 , $	3.15 
80011,8011,Transfort,MB,DO,Active,Full Reporter: Operating,Fort Collins,CO,141,"Fort Collins, CO",110,"264,465",54,"143,986",2013,12,2013,"7,211,868","2,214,922",3.26," $	1,025,882 "," $	7,562,935 ", $	3.41 , $	0.46 
80011,8011,Transfort,MB,PT,Active,Full Reporter: Operating,Fort Collins,CO,141,"Fort Collins, CO",110,"264,465",54,"143,986",2013,12,2013,"30,760","21,105",1.46," $	22,084 "," $	113,354 ", $	5.37 , $	1.05 
80011,8011,Transfort,RB,DO,Active,Full Reporter: Operating,Fort Collins,CO,141,"Fort Collins, CO",110,"264,465",54,"143,986",2013,12,2013,,,,,,,
80011,8011,Transfort,VP,PT,Active,Full Reporter: Operating,Fort Collins,CO,141,"Fort Collins, CO",110,"264,465",54,"143,986",2013,12,2013,,,,,,,
80012,8012,Great Falls Transit District,DR,DO,Active,Full Reporter: Operating,Great Falls,MT,422,"Great Falls, MT",31,"65,207",20,"63,000",2013,6,2013,"94,773","33,130",2.86," $	64,359 "," $	475,389 ", $	14.35 , $	1.94 
80012,8012,Great Falls Transit District,DR,PT,Active,Full Reporter: Operating,Great Falls,MT,422,"Great Falls, MT",31,"65,207",20,"63,000",2013,6,2013,,,,,,,
80012,8012,Great Falls Transit District,MB,DO,Active,Full Reporter: Operating,Great Falls,MT,422,"Great Falls, MT",31,"65,207",20,"63,000",2013,6,2013,"918,065","439,266",2.09," $	239,480 "," $	2,462,995 ", $	5.61 , $	0.55 
80013,8013,City of Casper,DR,DO,Active,Small Systems Reporter,Casper,WY,424,"Casper, WY",30,"64,548",93,"57,561",2013,6,2013,,,,,,,
80013,8013,City of Casper,DR,PT,Active,Small Systems Reporter,Casper,WY,424,"Casper, WY",30,"64,548",93,"57,561",2013,6,2013,0,"53,638",0.00," $	82,351 "," $	977,859 ", $	18.23 , $	1.54 
80013,8013,City of Casper,MB,DO,Active,Small Systems Reporter,Casper,WY,424,"Casper, WY",30,"64,548",93,"57,561",2013,6,2013,,,,,,,
80013,8013,City of Casper,MB,PT,Active,Small Systems Reporter,Casper,WY,424,"Casper, WY",30,"64,548",93,"57,561",2013,6,2013,0,"154,922",0.00," $	283,995 "," $	1,024,292 ", $	6.61 , $	1.83 
80014,8014,Rapid Transit System,DR,DO,Active,Small Systems Reporter,Rapid City,SD,352,"Rapid City, SD",42,"81,251",55,"67,956",2013,12,2013,0,"83,572",0.00," $	187,160 "," $	1,061,779 ", $	12.71 , $	2.24 
80014,8014,Rapid Transit System,MB,DO,Active,Small Systems Reporter,Rapid City,SD,352,"Rapid City, SD",42,"81,251",55,"67,956",2013,12,2013,0,"304,599",0.00," $	239,430 "," $	941,516 ", $	3.09 , $	0.79 
80016,8016,Mesa County,DR,PT,Active,Full Reporter: Operating,Grand Junction,CO,251,"Grand Junction, CO",79,"128,124",66,"120,000",2013,12,2013,"119,357","15,877",7.52," $	29,829 "," $	367,899 ", $	23.17 , $	1.88 
80016,8016,Mesa County,MB,PT,Active,Full Reporter: Operating,Grand Junction,CO,251,"Grand Junction, CO",79,"128,124",66,"120,000",2013,12,2013,"4,168,838","974,644",4.28," $	443,667 "," $	3,467,373 ", $	3.56 , $	0.46 
80019,8019,Bis-Man Transit Board,DR,PT,Active,Small Systems Reporter,Bismarck,ND,349,"Bismarck, ND",39,"81,955",137,"94,719",2013,12,2013,0,"160,582",0.00," $	371,660 "," $	1,985,166 ", $	12.36 , $	2.31 
80019,8019,Bis-Man Transit Board,MB,PT,Active,Small Systems Reporter,Bismarck,ND,349,"Bismarck, ND",39,"81,955",137,"94,719",2013,12,2013,0,"135,466",0.00," $	80,305 "," $	1,441,080 ", $	10.64 , $	0.59 
80019,8019,Bis-Man Transit Board,OR,PT,Active,Small Systems Reporter,Bismarck,ND,349,"Bismarck, ND",39,"81,955",137,"94,719",2013,12,2013,,,,,,,
80020,8020,The City of Cheyenne Transit Program,DR,DO,Active,Small Systems Reporter,Cheyenne,WY,377,"Cheyenne, WY",35,"73,588",18,"59,466",2013,6,2013,0,"22,204",0.00," $	54,275 "," $	638,704 ", $	28.77 , $	2.44 
80020,8020,The City of Cheyenne Transit Program,MB,DO,Active,Small Systems Reporter,Cheyenne,WY,377,"Cheyenne, WY",35,"73,588",18,"59,466",2013,6,2013,0,"255,877",0.00," $	105,356 "," $	812,895 ", $	3.18 , $	0.41 
,8021,"City of Logan, dba: The Logan Transit District",DR,PT,Inactive,,,,,,,,,,2009,,,,,,,,,
,8021,"City of Logan, dba: The Logan Transit District",MB,PT,Inactive,,,,,,,,,,2009,,,,,,,,,
,8024,Special Transportation for Boulder County Inc.,DR,DO,Inactive,,,,,,,,,,2003,,,,,,,,,
,8024,Special Transportation for Boulder County Inc.,DR,PT,Inactive,,,,,,,,,,2003,,,,,,,,,
,8024,Special Transportation for Boulder County Inc.,MB,DO,Inactive,,,,,,,,,,2003,,,,,,,,,
80025,8025,City of Loveland Transit,DR,DO,Active,Full Reporter: Operating,Loveland,CO,141,"Fort Collins, CO",110,"264,465",30,"60,000",2013,12,2013,"30,100","7,742",3.89," $	12,840 "," $	262,852 ", $	33.95 , $	1.66 
80025,8025,City of Loveland Transit,MB,DO,Active,Full Reporter: Operating,Loveland,CO,141,"Fort Collins, CO",110,"264,465",30,"60,000",2013,12,2013,"805,316","135,061",5.96," $	69,368 "," $	880,064 ", $	6.52 , $	0.51 
80026,8026,City of St. George,MB,DO,Active,Small Systems Reporter,St. George,UT,305,"St. George, UT",45,"98,370",35,"75,561",2013,6,2013,0,"473,851",0.00," $	163,598 "," $	944,712 ", $	1.99 , $	0.35 
80028,8028,Cache Valley Transit District,DR,DO,Active,Full Reporter: Operating,Logan,UT,311,"Logan, UT",44,"94,983",33,"95,500",2013,12,2013,"117,009","29,119",4.02,," $	806,093 ", $	27.68 ,
80028,8028,Cache Valley Transit District,DR,PT,Active,Full Reporter: Operating,Logan,UT,311,"Logan, UT",44,"94,983",33,"95,500",2013,12,2013,,,,,,,
80028,8028,Cache Valley Transit District,MB,DO,Active,Full Reporter: Operating,Logan,UT,311,"Logan, UT",44,"94,983",33,"95,500",2013,12,2013,"7,241,515","1,978,002",3.66,," $	3,964,578 ", $	2.00 ,
80028,8028,Cache Valley Transit District,MB,PT,Active,Full Reporter: Operating,Logan,UT,311,"Logan, UT",44,"94,983",33,"95,500",2013,12,2013,,,,,,,
80106,8106,North Front Range Metropolitan Planning Organization,VP,DO,Active,Full Reporter: Operating,Fort Collins,CO,141,"Fort Collins, CO",110,"264,465",56,"143,986",2013,12,2013,"7,870,154","147,840",53.23," $	808,473 "," $	1,046,276 ", $	7.08 , $	5.47 
80107,8107,The University of Montana - ASUM Transportation,MB,DO,Active,Full Reporter: Operating,Missoula,MT,348,"Missoula, MT",45,"82,157",6,"80,000",2013,6,2013,"737,965","421,694",1.75," $	601,851 "," $	598,190 ", $	1.42 , $	1.43 
,8108,Denver Regional Council of Governments,VP,PT,Inactive,,Denver,CO,21,"Denver-Aurora, CO",499,"1,984,889",717,"2,803,394",2010,12,2010,"3,497,999","129,602",26.99," $	288,445 "," $	634,891 ", $	4.90 , $	2.23 
80109,8109,"vRide, Inc. - Denver",VP,DO,Active,Full Reporter: Operating,Denver,CO,18,"Denver-Aurora, CO",668,"2,374,203",717,"2,803,394",2013,12,2013,"6,751,765","201,466",33.51," $	616,095 "," $	1,164,567 ", $	5.78 , $	3.06 
80110,8110,Fargo Park District/ Valley Senior Services dba Valley Senior Services,DR,DO,Active,Small Systems Reporter,Fargo,ND,194,"Fargo, ND-MN",70,"176,676","10,625","160,434",2013,6,2013,,,,,,,
80110,8110,Fargo Park District/ Valley Senior Services dba Valley Senior Services,DT,PT,Active,Small Systems Reporter,Fargo,ND,194,"Fargo, ND-MN",70,"176,676","10,625","160,434",2013,6,2013,,,,,,,
90001,9001,Regional Transportation Commission of Washoe County,CB,PT,Active,Full Reporter: Operating,Reno,NV,94,"Reno, NV-CA",164,"392,141",136,"327,768",2013,6,2013,"146,495","42,272",3.47," $	78,744 "," $	382,143 ", $	9.04 , $	1.86 
90001,9001,Regional Transportation Commission of Washoe County,DR,PT,Active,Full Reporter: Operating,Reno,NV,94,"Reno, NV-CA",164,"392,141",136,"327,768",2013,6,2013,"1,454,472","218,556",6.65," $	654,188 "," $	5,819,514 ", $	26.63 , $	2.99 
